episode,reward
1023,-20.38068294124714
1024,-20.36687611183467
1025,-20.363207350716323
1026,-20.35957527720916
1027,-20.36597952443707
1028,-20.3623197291927
1029,-20.36869653190077
1030,-20.36500956658176
1031,-20.371359470915944
1032,-20.367645876206783
1033,-20.373969417444716
1034,-20.36022972327027
1035,-20.356627426037566
1036,-20.363061151777192
1037,-20.36943054025942
1038,-20.345736234856822
1039,-20.342278872508253
1040,-20.328856083783172
1041,-20.325567522945338
1042,-20.332311847715886
1043,-20.33898872923873
1044,-20.33559884194634
1045,-20.342242853526876
1046,-20.32882042499161
1047,-20.335532220741694
1048,-20.322176898534277
1049,-20.318955129548932
1050,-20.325765578253442
1051,-20.33250792247091
1052,-20.3291828432462
1053,-20.33589101481374
1054,-20.342532104665604
1055,-20.34910678361895
1056,-20.35561571578276
1057,-20.342059558624936
1058,-20.318638963038687
1059,-20.3154525734083
1060,-20.31229804767422
1061,-20.319175067197477
1062,-20.3259833165255
1063,-20.312723483360248
1064,-20.319596248526647
1065,-20.32640028604138
1066,-20.333136283180966
1067,-20.329804920349154
1068,-20.316506871145663
1069,-20.323341802434207
1070,-20.330108384409865
1071,-20.316807300565767
1072,-20.32363922756011
1073,-20.320402835284508
1074,-20.307198806931662
1075,-20.314126818862345
1076,-20.320985550673722
1077,-20.327775695166984
1078,-20.324497938215313
1079,-20.33125295883316
1080,-20.32794042924483
1081,-20.294661024952383
1082,-20.30171441470286
1083,-20.308697270555832
1084,-20.315610297850274
1085,-20.32245419487177
1086,-20.309229652923054
1087,-20.296137356393825
1088,-20.303175982829888
1089,-20.31014422300159
1090,-20.277042780771577
1091,-20.27427235296386
1092,-20.27152962943422
1093,-20.268814333139876
1094,-20.266126189808475
1095,-20.27346492791039
1096,-20.270730278631284
1097,-20.24802297584497
1098,-20.235542746086523
1099,-20.243187318625658
1100,-20.250755445439403
1101,-20.258247890985007
1102,-20.24566541207516
1103,-20.233208757954408
1104,-20.240876670374863
1105,-20.238467903671115
1106,-20.236083224634402
1107,-20.243722392388058
1108,-20.241285168464177
1109,-20.248872316779536
1110,-20.25638359361174
1111,-20.253819757675622
1112,-20.261281560098865
1113,-20.268668744497877
1114,-20.2659820570529
1115,-20.27332223648237
1116,-20.28058901411755
1117,-20.287783123976375
1118,-20.28490529273661
1119,-20.292056239809245
1120,-20.289135677411153
1121,-20.286244320637042
1122,-20.28338187743067
1123,-20.270548058656367
